,annee,epci,nombre_site,non_epci,production,puissace,secteur
1681,2015,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,eol
1682,2015,200077055,1.0,CA Coulommiers Pays de Brie,1489885.0,1200.0,coge
1683,2015,200077055,346.0,CA Coulommiers Pays de Brie,1200424.0,1161.0,pv
1684,2015,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,autres
1685,2015,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,bionrj
1686,2015,247700032,2.0,CC Moret Seine et Loing,13571361.0,3602.0,hyd
1687,2015,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,eol
1688,2015,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,coge
1689,2015,247700032,122.0,CC Moret Seine et Loing,219898.0,257.0,pv
1690,2015,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,autres
1691,2015,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,bionrj
1692,2015,247700057,0.0,CA Melun Val de Seine,0.0,0.0,hyd
1693,2015,247700057,0.0,CA Melun Val de Seine,0.0,0.0,eol
1694,2015,247700057,1.0,CA Melun Val de Seine,5.0,0.0,coge
1695,2015,247700057,230.0,CA Melun Val de Seine,500537.0,601.0,pv
1696,2015,247700057,0.0,CA Melun Val de Seine,0.0,0.0,autres
1697,2015,247700057,1.0,CA Melun Val de Seine,54732073.0,11000.0,bionrj
1698,2015,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,hyd
1699,2015,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,eol
1700,2015,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,coge
1701,2015,247700065,79.0,CC du Pays de l'Ourcq,437990.0,430.0,pv
1702,2015,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,autres
1703,2015,247700065,1.0,CC du Pays de l'Ourcq,6873457.0,1900.0,bionrj
1704,2015,247700107,1.0,CC Pays de Montereau,10811757.0,3211.0,hyd
1705,2015,247700107,0.0,CC Pays de Montereau,0.0,0.0,eol
1706,2015,247700107,0.0,CC Pays de Montereau,0.0,0.0,coge
1707,2015,247700107,114.0,CC Pays de Montereau,1159900.0,1527.0,pv
1708,2015,247700107,0.0,CC Pays de Montereau,0.0,0.0,autres
1709,2015,247700107,1.0,CC Pays de Montereau,31910657.0,6300.0,bionrj
1710,2015,247700339,0.0,CA Val d'Europe Agglomération,0.0,0.0,hyd
1711,2015,247700339,0.0,CA Val d'Europe Agglomération,0.0,0.0,eol
1712,2015,247700339,0.0,CA Val d'Europe Agglomération,0.0,0.0,coge
1713,2015,247700339,80.0,CA Val d'Europe Agglomération,209527.0,237.0,pv
1714,2015,247700339,0.0,CA Val d'Europe Agglomération,0.0,0.0,autres
1715,2015,247700339,0.0,CA Val d'Europe Agglomération,0.0,0.0,bionrj
1716,2015,247700438,0.0,CC Pays Créçois,0.0,0.0,hyd
1717,2015,247700438,0.0,CC Pays Créçois,0.0,0.0,eol
1718,2015,247700438,0.0,CC Pays Créçois,0.0,0.0,coge
1719,2015,247700438,193.0,CC Pays Créçois,621388.0,621.0,pv
1720,2015,247700438,0.0,CC Pays Créçois,0.0,0.0,autres
1721,2015,247700438,0.0,CC Pays Créçois,0.0,0.0,bionrj
1722,2015,247700594,0.0,CA Marne et Gondoire,0.0,0.0,hyd
1723,2015,247700594,0.0,CA Marne et Gondoire,0.0,0.0,eol
1724,2015,247700594,0.0,CA Marne et Gondoire,0.0,0.0,coge
1725,2015,247700594,213.0,CA Marne et Gondoire,386816.0,449.0,pv
1726,2015,247700594,0.0,CA Marne et Gondoire,0.0,0.0,autres
1727,2015,247700594,1.0,CA Marne et Gondoire,59664080.0,10580.0,bionrj
1728,2015,247700644,0.0,CC l'Orée de la Brie,0.0,0.0,hyd
1729,2015,247700644,0.0,CC l'Orée de la Brie,0.0,0.0,eol
1730,2015,247700644,0.0,CC l'Orée de la Brie,0.0,0.0,coge
1731,2015,247700644,76.0,CC l'Orée de la Brie,192017.0,221.0,pv
1732,2015,247700644,0.0,CC l'Orée de la Brie,0.0,0.0,autres
1733,2015,247700644,0.0,CC l'Orée de la Brie,0.0,0.0,bionrj
1734,2015,247700701,0.0,CC Brie Nangissienne,0.0,0.0,hyd
1735,2015,247700701,0.0,CC Brie Nangissienne,0.0,0.0,eol
1736,2015,247700701,1.0,CC Brie Nangissienne,370835.0,6000.0,coge
1737,2015,247700701,131.0,CC Brie Nangissienne,425996.0,405.0,pv
1738,2015,247700701,0.0,CC Brie Nangissienne,0.0,0.0,autres
1739,2015,247700701,0.0,CC Brie Nangissienne,0.0,0.0,bionrj
1740,2015,200033173,0.0,CC de la Haute Vallée de Chevreuse,0.0,0.0,hyd
1741,2015,200033173,0.0,CC de la Haute Vallée de Chevreuse,0.0,0.0,eol
1742,2015,200033173,0.0,CC de la Haute Vallée de Chevreuse,0.0,0.0,coge
1743,2015,200033173,39.0,CC de la Haute Vallée de Chevreuse,64076.0,84.0,pv
1744,2015,200033173,0.0,CC de la Haute Vallée de Chevreuse,0.0,0.0,autres
1745,2015,200033173,0.0,CC de la Haute Vallée de Chevreuse,0.0,0.0,bionrj
1746,2015,200034130,0.0,CC Gally Mauldre,0.0,0.0,hyd
1747,2015,200034130,0.0,CC Gally Mauldre,0.0,0.0,eol
1748,2015,200034130,0.0,CC Gally Mauldre,0.0,0.0,coge
1749,2015,200034130,57.0,CC Gally Mauldre,94300.0,126.0,pv
1750,2015,200034130,0.0,CC Gally Mauldre,0.0,0.0,autres
1751,2015,200034130,0.0,CC Gally Mauldre,0.0,0.0,bionrj
1752,2015,200058519,0.0,CA Saint-Germain Boucles de Seine,0.0,0.0,hyd
1753,2015,200058519,0.0,CA Saint-Germain Boucles de Seine,0.0,0.0,eol
1754,2015,200058519,3.0,CA Saint-Germain Boucles de Seine,23775857.0,9392.0,coge
1755,2015,200058519,295.0,CA Saint-Germain Boucles de Seine,553320.0,698.0,pv
1756,2015,200058519,0.0,CA Saint-Germain Boucles de Seine,0.0,0.0,autres
1757,2015,200058519,1.0,CA Saint-Germain Boucles de Seine,10883525.0,2900.0,bionrj
1758,2015,200058782,0.0,CA de Saint-Quentin-en-Yvelines,0.0,0.0,hyd
1759,2015,200058782,0.0,CA de Saint-Quentin-en-Yvelines,0.0,0.0,eol
1760,2015,200058782,0.0,CA de Saint-Quentin-en-Yvelines,0.0,0.0,coge
1761,2015,200058782,336.0,CA de Saint-Quentin-en-Yvelines,1210026.0,3015.0,pv
1762,2015,200058782,0.0,CA de Saint-Quentin-en-Yvelines,0.0,0.0,autres
1763,2015,200058782,0.0,CA de Saint-Quentin-en-Yvelines,0.0,0.0,bionrj
1764,2015,200059889,1.0,CU Grand Paris Seine et Oise,22976142.0,9700.0,hyd
1765,2015,200059889,0.0,CU Grand Paris Seine et Oise,0.0,0.0,eol
1766,2015,200059889,7.0,CU Grand Paris Seine et Oise,51872264.0,17129.0,coge
1767,2015,200059889,771.0,CU Grand Paris Seine et Oise,12565129.0,11243.0,pv
1768,2015,200059889,0.0,CU Grand Paris Seine et Oise,0.0,0.0,autres
1769,2015,200059889,3.0,CU Grand Paris Seine et Oise,43818965.0,11385.0,bionrj
1770,2015,200071074,0.0,CC Les Portes de l'Ile de France,0.0,0.0,hyd
1771,2015,200071074,0.0,CC Les Portes de l'Ile de France,0.0,0.0,eol
1772,2015,200071074,0.0,CC Les Portes de l'Ile de France,0.0,0.0,coge
1773,2015,200071074,100.0,CC Les Portes de l'Ile de France,239694.0,257.0,pv
1774,2015,200071074,0.0,CC Les Portes de l'Ile de France,0.0,0.0,autres
1775,2015,200071074,0.0,CC Les Portes de l'Ile de France,0.0,0.0,bionrj
1776,2015,200073344,0.0,CA Rambouillet Territoires,0.0,0.0,hyd
1777,2015,200073344,0.0,CA Rambouillet Territoires,0.0,0.0,eol
1778,2015,200073344,0.0,CA Rambouillet Territoires,0.0,0.0,coge
1779,2015,200073344,212.0,CA Rambouillet Territoires,1004171.0,890.0,pv
1780,2015,200073344,0.0,CA Rambouillet Territoires,0.0,0.0,autres
1781,2015,200073344,1.0,CA Rambouillet Territoires,1004166.0,251.0,bionrj
1782,2015,247800550,0.0,CC du Pays Houdanais (C.C.P.H.),0.0,0.0,hyd
1783,2015,247800550,0.0,CC du Pays Houdanais (C.C.P.H.),0.0,0.0,eol
1784,2015,247800550,0.0,CC du Pays Houdanais (C.C.P.H.),0.0,0.0,coge
1785,2015,247800550,40.0,CC du Pays Houdanais (C.C.P.H.),36268.0,39.0,pv
1786,2015,247800550,0.0,CC du Pays Houdanais (C.C.P.H.),0.0,0.0,autres
1787,2015,247800550,0.0,CC du Pays Houdanais (C.C.P.H.),0.0,0.0,bionrj
1788,2015,247800584,0.0,CA Versailles Grand Parc (C.A.V.G.P.),0.0,0.0,hyd
1789,2015,247800584,0.0,CA Versailles Grand Parc (C.A.V.G.P.),0.0,0.0,eol
1790,2015,247800584,6.0,CA Versailles Grand Parc (C.A.V.G.P.),126809010.0,36923.0,coge
1791,2015,247800584,145.0,CA Versailles Grand Parc (C.A.V.G.P.),342053.0,370.0,pv
1792,2015,247800584,0.0,CA Versailles Grand Parc (C.A.V.G.P.),0.0,0.0,autres
1793,2015,247800584,0.0,CA Versailles Grand Parc (C.A.V.G.P.),0.0,0.0,bionrj
1794,2015,247800618,0.0,CC Coeur d'Yvelines,0.0,0.0,hyd
1795,2015,247800618,0.0,CC Coeur d'Yvelines,0.0,0.0,eol
1796,2015,247800618,0.0,CC Coeur d'Yvelines,0.0,0.0,coge
1797,2015,247800618,116.0,CC Coeur d'Yvelines,241050.0,236.0,pv
1798,2015,247800618,0.0,CC Coeur d'Yvelines,0.0,0.0,autres
1799,2015,247800618,1.0,CC Coeur d'Yvelines,22454306.0,6960.0,bionrj
1800,2015,249500109,0.0,CA de Cergy-Pontoise,0.0,0.0,hyd
1801,2015,249500109,0.0,CA de Cergy-Pontoise,0.0,0.0,eol
1802,2015,249500109,1.0,CA de Cergy-Pontoise,13498006.0,3834.0,coge
1803,2015,249500109,341.0,CA de Cergy-Pontoise,1733791.0,1888.0,pv
1804,2015,249500109,0.0,CA de Cergy-Pontoise,0.0,0.0,autres
1805,2015,249500109,2.0,CA de Cergy-Pontoise,30838309.0,5916.0,bionrj
1806,2015,200017846,0.0,CA Étampois Sud-Essonne (CCESE),0.0,0.0,hyd
1807,2015,200017846,2.0,CA Étampois Sud-Essonne (CCESE),41421203.0,18400.0,eol
1808,2015,200017846,0.0,CA Étampois Sud-Essonne (CCESE),0.0,0.0,coge
1809,2015,200017846,217.0,CA Étampois Sud-Essonne (CCESE),817309.0,766.0,pv
1810,2015,200017846,0.0,CA Étampois Sud-Essonne (CCESE),0.0,0.0,autres
1811,2015,200017846,1.0,CA Étampois Sud-Essonne (CCESE),16190329.0,1063.0,bionrj
1812,2015,200056232,0.0,CA Communauté Paris-Saclay,0.0,0.0,hyd
1813,2015,200056232,0.0,CA Communauté Paris-Saclay,0.0,0.0,eol
1814,2015,200056232,2.0,CA Communauté Paris-Saclay,14304705.0,9437.0,coge
1815,2015,200056232,570.0,CA Communauté Paris-Saclay,1493555.0,1712.0,pv
1816,2015,200056232,0.0,CA Communauté Paris-Saclay,0.0,0.0,autres
1817,2015,200056232,1.0,CA Communauté Paris-Saclay,17588341.0,2405.0,bionrj
1818,2015,200057859,0.0,CA Coeur d'Essonne Agglomération,0.0,0.0,hyd
1819,2015,200057859,0.0,CA Coeur d'Essonne Agglomération,0.0,0.0,eol
1820,2015,200057859,1.0,CA Coeur d'Essonne Agglomération,24552529.0,7150.0,coge
1821,2015,200057859,476.0,CA Coeur d'Essonne Agglomération,1106247.0,1231.0,pv
1822,2015,200057859,0.0,CA Coeur d'Essonne Agglomération,0.0,0.0,autres
1823,2015,200057859,0.0,CA Coeur d'Essonne Agglomération,0.0,0.0,bionrj
1824,2015,200058477,0.0,CA Val d'Yerres Val de Seine,0.0,0.0,hyd
1825,2015,200058477,0.0,CA Val d'Yerres Val de Seine,0.0,0.0,eol
1826,2015,200058477,2.0,CA Val d'Yerres Val de Seine,30090750.0,8945.0,coge
1827,2015,200058477,281.0,CA Val d'Yerres Val de Seine,685773.0,835.0,pv
1828,2015,200058477,0.0,CA Val d'Yerres Val de Seine,0.0,0.0,autres
1829,2015,200058477,0.0,CA Val d'Yerres Val de Seine,0.0,0.0,bionrj
1830,2015,249100074,0.0,CC du Pays de Limours (CCPL),0.0,0.0,hyd
1831,2015,249100074,0.0,CC du Pays de Limours (CCPL),0.0,0.0,eol
1832,2015,249100074,0.0,CC du Pays de Limours (CCPL),0.0,0.0,coge
1833,2015,249100074,118.0,CC du Pays de Limours (CCPL),206527.0,253.0,pv
1834,2015,249100074,0.0,CC du Pays de Limours (CCPL),0.0,0.0,autres
1835,2015,249100074,0.0,CC du Pays de Limours (CCPL),0.0,0.0,bionrj
1836,2015,249100157,0.0,CC des Deux Vallées,0.0,0.0,hyd
1837,2015,249100157,0.0,CC des Deux Vallées,0.0,0.0,eol
1838,2015,249100157,0.0,CC des Deux Vallées,0.0,0.0,coge
1839,2015,249100157,51.0,CC des Deux Vallées,174360.0,143.0,pv
1840,2015,249100157,0.0,CC des Deux Vallées,0.0,0.0,autres
1841,2015,249100157,0.0,CC des Deux Vallées,0.0,0.0,bionrj
1842,2015,249100546,0.0,CC du Val d'Essonne (CCVE),0.0,0.0,hyd
1843,2015,249100546,0.0,CC du Val d'Essonne (CCVE),0.0,0.0,eol
1844,2015,249100546,0.0,CC du Val d'Essonne (CCVE),0.0,0.0,coge
1845,2015,249100546,198.0,CC du Val d'Essonne (CCVE),673140.0,621.0,pv
1846,2015,249100546,0.0,CC du Val d'Essonne (CCVE),0.0,0.0,autres
1847,2015,249100546,2.0,CC du Val d'Essonne (CCVE),124680345.0,17798.0,bionrj
1848,2015,249100553,0.0,CC Entre Juine et Renarde (CCEJR),0.0,0.0,hyd
1849,2015,249100553,0.0,CC Entre Juine et Renarde (CCEJR),0.0,0.0,eol
1850,2015,249100553,0.0,CC Entre Juine et Renarde (CCEJR),0.0,0.0,coge
1851,2015,249100553,44.0,CC Entre Juine et Renarde (CCEJR),52333.0,59.0,pv
1852,2015,249100553,0.0,CC Entre Juine et Renarde (CCEJR),0.0,0.0,autres
1853,2015,249100553,0.0,CC Entre Juine et Renarde (CCEJR),0.0,0.0,bionrj
1854,2015,249100595,0.0,CC Le Dourdannais en Hurepoix (CCDH),0.0,0.0,hyd
1855,2015,249100595,0.0,CC Le Dourdannais en Hurepoix (CCDH),0.0,0.0,eol
1856,2015,249100595,1.0,CC Le Dourdannais en Hurepoix (CCDH),3737474.0,1264.0,coge
1857,2015,249100595,81.0,CC Le Dourdannais en Hurepoix (CCDH),114096.0,137.0,pv
1858,2015,249100595,0.0,CC Le Dourdannais en Hurepoix (CCDH),0.0,0.0,autres
1859,2015,249100595,0.0,CC Le Dourdannais en Hurepoix (CCDH),0.0,0.0,bionrj
1860,2015,200035970,0.0,CC Vexin Centre,0.0,0.0,hyd
1861,2015,200035970,0.0,CC Vexin Centre,0.0,0.0,eol
1862,2015,200035970,0.0,CC Vexin Centre,0.0,0.0,coge
1863,2015,200035970,12.0,CC Vexin Centre,0.0,0.0,pv
1864,2015,200035970,0.0,CC Vexin Centre,0.0,0.0,autres
1865,2015,200035970,0.0,CC Vexin Centre,0.0,0.0,bionrj
1866,2015,200056380,0.0,CA Plaine Vallée,0.0,0.0,hyd
1867,2015,200056380,0.0,CA Plaine Vallée,0.0,0.0,eol
1868,2015,200056380,1.0,CA Plaine Vallée,3501688.0,1115.0,coge
1869,2015,200056380,168.0,CA Plaine Vallée,414724.0,434.0,pv
1870,2015,200056380,0.0,CA Plaine Vallée,0.0,0.0,autres
1871,2015,200056380,0.0,CA Plaine Vallée,0.0,0.0,bionrj
1872,2015,200058485,0.0,CA Val Parisis,0.0,0.0,hyd
1873,2015,200058485,0.0,CA Val Parisis,0.0,0.0,eol
1874,2015,200058485,2.0,CA Val Parisis,17121543.0,4922.0,coge
1875,2015,200058485,347.0,CA Val Parisis,812923.0,974.0,pv
1876,2015,200058485,0.0,CA Val Parisis,0.0,0.0,autres
1877,2015,200058485,0.0,CA Val Parisis,0.0,0.0,bionrj
1878,2015,200073013,0.0,CC Carnelle Pays-De-France,0.0,0.0,hyd
1879,2015,200073013,0.0,CC Carnelle Pays-De-France,0.0,0.0,eol
1880,2015,200073013,0.0,CC Carnelle Pays-De-France,0.0,0.0,coge
1881,2015,200073013,58.0,CC Carnelle Pays-De-France,23008.0,36.0,pv
1882,2015,200073013,0.0,CC Carnelle Pays-De-France,0.0,0.0,autres
1883,2015,200073013,1.0,CC Carnelle Pays-De-France,1589356.0,820.0,bionrj
1884,2015,249500430,0.0,CC Sausseron Impressionnistes,0.0,0.0,hyd
1885,2015,249500430,0.0,CC Sausseron Impressionnistes,0.0,0.0,eol
1886,2015,249500430,0.0,CC Sausseron Impressionnistes,0.0,0.0,coge
1887,2015,249500430,4.0,CC Sausseron Impressionnistes,0.0,0.0,pv
1888,2015,249500430,0.0,CC Sausseron Impressionnistes,0.0,0.0,autres
1889,2015,249500430,0.0,CC Sausseron Impressionnistes,0.0,0.0,bionrj
1890,2015,249500455,0.0,CC de la Vallée de l'Oise et des Trois Forêts,0.0,0.0,hyd
1891,2015,249500455,0.0,CC de la Vallée de l'Oise et des Trois Forêts,0.0,0.0,eol
1892,2015,249500455,0.0,CC de la Vallée de l'Oise et des Trois Forêts,0.0,0.0,coge
1893,2015,249500455,54.0,CC de la Vallée de l'Oise et des Trois Forêts,62123.0,72.0,pv
1894,2015,249500455,0.0,CC de la Vallée de l'Oise et des Trois Forêts,0.0,0.0,autres
1895,2015,249500455,0.0,CC de la Vallée de l'Oise et des Trois Forêts,0.0,0.0,bionrj
1896,2015,249500489,0.0,CC du Haut Val d'Oise,0.0,0.0,hyd
1897,2015,249500489,0.0,CC du Haut Val d'Oise,0.0,0.0,eol
1898,2015,249500489,0.0,CC du Haut Val d'Oise,0.0,0.0,coge
1899,2015,249500489,110.0,CC du Haut Val d'Oise,242135.0,288.0,pv
1900,2015,249500489,0.0,CC du Haut Val d'Oise,0.0,0.0,autres
1901,2015,249500489,0.0,CC du Haut Val d'Oise,0.0,0.0,bionrj
1902,2015,249500513,0.0,CC du Vexin-Val de Seine,0.0,0.0,hyd
1903,2015,249500513,0.0,CC du Vexin-Val de Seine,0.0,0.0,eol
1904,2015,249500513,0.0,CC du Vexin-Val de Seine,0.0,0.0,coge
1905,2015,249500513,8.0,CC du Vexin-Val de Seine,0.0,0.0,pv
1906,2015,249500513,0.0,CC du Vexin-Val de Seine,0.0,0.0,autres
1907,2015,249500513,0.0,CC du Vexin-Val de Seine,0.0,0.0,bionrj
1908,2016,200054781,1.0,Métropole du Grand Paris,0.0,0.0,hyd
1909,2016,200054781,0.0,Métropole du Grand Paris,0.0,0.0,eol
1910,2016,200054781,43.0,Métropole du Grand Paris,577348997.0,184640.0,coge
1911,2016,200054781,2823.0,Métropole du Grand Paris,11997871.0,16227.0,pv
1912,2016,200054781,0.0,Métropole du Grand Paris,0.0,0.0,autres
1913,2016,200054781,4.0,Métropole du Grand Paris,61998185.0,35380.0,bionrj
1914,2016,200023125,0.0,CC Les Portes Briardes entre Villes et Forêts,0.0,0.0,hyd
1915,2016,200023125,0.0,CC Les Portes Briardes entre Villes et Forêts,0.0,0.0,eol
1916,2016,200023125,0.0,CC Les Portes Briardes entre Villes et Forêts,0.0,0.0,coge
1917,2016,200023125,143.0,CC Les Portes Briardes entre Villes et Forêts,562459.0,607.0,pv
1918,2016,200023125,0.0,CC Les Portes Briardes entre Villes et Forêts,0.0,0.0,autres
1919,2016,200023125,0.0,CC Les Portes Briardes entre Villes et Forêts,0.0,0.0,bionrj
1920,2016,200023240,0.0,CC Pays de Nemours,0.0,0.0,hyd
1921,2016,200023240,0.0,CC Pays de Nemours,0.0,0.0,eol
1922,2016,200023240,0.0,CC Pays de Nemours,0.0,0.0,coge
1923,2016,200023240,77.0,CC Pays de Nemours,199701.0,234.0,pv
1924,2016,200023240,1.0,CC Pays de Nemours,131773.0,6756.0,autres
1925,2016,200023240,0.0,CC Pays de Nemours,0.0,0.0,bionrj
1926,2016,200023919,0.0,CC Gâtinais Val de Loing,0.0,0.0,hyd
1927,2016,200023919,2.0,CC Gâtinais Val de Loing,24514537.0,24000.0,eol
1928,2016,200023919,0.0,CC Gâtinais Val de Loing,0.0,0.0,coge
1929,2016,200023919,83.0,CC Gâtinais Val de Loing,206421.0,204.0,pv
1930,2016,200023919,0.0,CC Gâtinais Val de Loing,0.0,0.0,autres
1931,2016,200023919,0.0,CC Gâtinais Val de Loing,0.0,0.0,bionrj
1932,2016,200033090,0.0,CC Plaines et Monts de France,0.0,0.0,hyd
1933,2016,200033090,0.0,CC Plaines et Monts de France,0.0,0.0,eol
1934,2016,200033090,0.0,CC Plaines et Monts de France,0.0,0.0,coge
1935,2016,200033090,177.0,CC Plaines et Monts de France,487066.0,509.0,pv
1936,2016,200033090,0.0,CC Plaines et Monts de France,0.0,0.0,autres
1937,2016,200033090,2.0,CC Plaines et Monts de France,166445149.0,25400.0,bionrj
1938,2016,200037133,0.0,CC du Provinois,0.0,0.0,hyd
1939,2016,200037133,0.0,CC du Provinois,0.0,0.0,eol
1940,2016,200037133,0.0,CC du Provinois,0.0,0.0,coge
1941,2016,200037133,144.0,CC du Provinois,5943928.0,5674.0,pv
1942,2016,200037133,0.0,CC du Provinois,0.0,0.0,autres
1943,2016,200037133,0.0,CC du Provinois,0.0,0.0,bionrj
1944,2016,200040251,0.0,CC Bassée-Montois,0.0,0.0,hyd
1945,2016,200040251,0.0,CC Bassée-Montois,0.0,0.0,eol
1946,2016,200040251,0.0,CC Bassée-Montois,0.0,0.0,coge
1947,2016,200040251,111.0,CC Bassée-Montois,289989.0,322.0,pv
1948,2016,200040251,0.0,CC Bassée-Montois,0.0,0.0,autres
1949,2016,200040251,0.0,CC Bassée-Montois,0.0,0.0,bionrj
1950,2016,200055655,0.0,CA Roissy Pays de France,0.0,0.0,hyd
1951,2016,200055655,0.0,CA Roissy Pays de France,0.0,0.0,eol
1952,2016,200055655,2.0,CA Roissy Pays de France,37503011.0,10250.0,coge
1953,2016,200055655,580.0,CA Roissy Pays de France,1566311.0,1846.0,pv
1954,2016,200055655,0.0,CA Roissy Pays de France,0.0,0.0,autres
1955,2016,200055655,3.0,CA Roissy Pays de France,124553920.0,21980.0,bionrj
1956,2016,200057958,0.0,CA Paris - Vallée de la Marne,0.0,0.0,hyd
1957,2016,200057958,0.0,CA Paris - Vallée de la Marne,0.0,0.0,eol
1958,2016,200057958,1.0,CA Paris - Vallée de la Marne,28529082.0,8000.0,coge
1959,2016,200057958,387.0,CA Paris - Vallée de la Marne,976123.0,1191.0,pv
1960,2016,200057958,0.0,CA Paris - Vallée de la Marne,0.0,0.0,autres
1961,2016,200057958,0.0,CA Paris - Vallée de la Marne,0.0,0.0,bionrj
1962,2016,200059228,0.0,CA Grand Paris Sud Seine Essonne Sénart,0.0,0.0,hyd
1963,2016,200059228,1.0,CA Grand Paris Sud Seine Essonne Sénart,28282.0,132.0,eol
1964,2016,200059228,3.0,CA Grand Paris Sud Seine Essonne Sénart,48198066.0,15497.0,coge
1965,2016,200059228,719.0,CA Grand Paris Sud Seine Essonne Sénart,1619232.0,1876.0,pv
1966,2016,200059228,0.0,CA Grand Paris Sud Seine Essonne Sénart,0.0,0.0,autres
1967,2016,200059228,0.0,CA Grand Paris Sud Seine Essonne Sénart,0.0,0.0,bionrj
1968,2016,200070779,0.0,CC Brie des Rivières et Châteaux,0.0,0.0,hyd
1969,2016,200070779,0.0,CC Brie des Rivières et Châteaux,0.0,0.0,eol
1970,2016,200070779,0.0,CC Brie des Rivières et Châteaux,0.0,0.0,coge
1971,2016,200070779,140.0,CC Brie des Rivières et Châteaux,595139.0,611.0,pv
1972,2016,200070779,0.0,CC Brie des Rivières et Châteaux,0.0,0.0,autres
1973,2016,200070779,2.0,CC Brie des Rivières et Châteaux,16383882.0,3015.0,bionrj
1974,2016,200072130,0.0,CA du Pays de Meaux,0.0,0.0,hyd
1975,2016,200072130,0.0,CA du Pays de Meaux,0.0,0.0,eol
1976,2016,200072130,1.0,CA du Pays de Meaux,14228034.0,3973.0,coge
1977,2016,200072130,269.0,CA du Pays de Meaux,1173170.0,1378.0,pv
1978,2016,200072130,0.0,CA du Pays de Meaux,0.0,0.0,autres
1979,2016,200072130,1.0,CA du Pays de Meaux,20338430.0,10000.0,bionrj
1980,2016,200072346,1.0,CA du Pays de Fontainebleau,7301922.0,2164.0,hyd
1981,2016,200072346,0.0,CA du Pays de Fontainebleau,0.0,0.0,eol
1982,2016,200072346,0.0,CA du Pays de Fontainebleau,0.0,0.0,coge
1983,2016,200072346,126.0,CA du Pays de Fontainebleau,335192.0,391.0,pv
1984,2016,200072346,0.0,CA du Pays de Fontainebleau,0.0,0.0,autres
1985,2016,200072346,0.0,CA du Pays de Fontainebleau,0.0,0.0,bionrj
1986,2016,200072544,0.0,CC des Deux Morin,0.0,0.0,hyd
1987,2016,200072544,0.0,CC des Deux Morin,0.0,0.0,eol
1988,2016,200072544,0.0,CC des Deux Morin,0.0,0.0,coge
1989,2016,200072544,176.0,CC des Deux Morin,873391.0,916.0,pv
1990,2016,200072544,0.0,CC des Deux Morin,0.0,0.0,autres
1991,2016,200072544,0.0,CC des Deux Morin,0.0,0.0,bionrj
1992,2016,200072874,0.0,CC Val Briard,0.0,0.0,hyd
1993,2016,200072874,0.0,CC Val Briard,0.0,0.0,eol
1994,2016,200072874,0.0,CC Val Briard,0.0,0.0,coge
1995,2016,200072874,104.0,CC Val Briard,556724.0,551.0,pv
1996,2016,200072874,0.0,CC Val Briard,0.0,0.0,autres
1997,2016,200072874,0.0,CC Val Briard,0.0,0.0,bionrj
1998,2016,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,hyd
1999,2016,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,eol
2000,2016,200077055,1.0,CA Coulommiers Pays de Brie,4080465.0,1200.0,coge
2001,2016,200077055,353.0,CA Coulommiers Pays de Brie,860523.0,992.0,pv
2002,2016,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,autres
2003,2016,200077055,0.0,CA Coulommiers Pays de Brie,0.0,0.0,bionrj
2004,2016,247700032,2.0,CC Moret Seine et Loing,15793530.0,3602.0,hyd
2005,2016,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,eol
2006,2016,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,coge
2007,2016,247700032,123.0,CC Moret Seine et Loing,163157.0,208.0,pv
2008,2016,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,autres
2009,2016,247700032,0.0,CC Moret Seine et Loing,0.0,0.0,bionrj
2010,2016,247700057,0.0,CA Melun Val de Seine,0.0,0.0,hyd
2011,2016,247700057,0.0,CA Melun Val de Seine,0.0,0.0,eol
2012,2016,247700057,2.0,CA Melun Val de Seine,18011859.0,7140.0,coge
2013,2016,247700057,237.0,CA Melun Val de Seine,481043.0,627.0,pv
2014,2016,247700057,0.0,CA Melun Val de Seine,0.0,0.0,autres
2015,2016,247700057,1.0,CA Melun Val de Seine,49859012.0,11000.0,bionrj
2016,2016,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,hyd
2017,2016,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,eol
2018,2016,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,coge
2019,2016,247700065,93.0,CC du Pays de l'Ourcq,625404.0,655.0,pv
2020,2016,247700065,0.0,CC du Pays de l'Ourcq,0.0,0.0,autres
