,annee,emission,epci,epci_nom,secteur
742,2010,0.0,200058477,CA Val d'Yerres Val de Seine,Transport_A
743,2010,2.8,200058477,CA Val d'Yerres Val de Seine,Production_Energie
744,2010,9.5,249100074,CC du Pays de Limours (CCPL),Agriculture
745,2010,38.9,249100074,CC du Pays de Limours (CCPL),Residentiel
746,2010,10.099999999999998,249100074,CC du Pays de Limours (CCPL),Industrie
747,2010,7.699999999999998,249100074,CC du Pays de Limours (CCPL),Tertiaire
748,2010,210.39999999999995,249100074,CC du Pays de Limours (CCPL),Totale
749,2010,137.70000000000002,249100074,CC du Pays de Limours (CCPL),Transport_R
750,2010,6.699999999999999,249100074,CC du Pays de Limours (CCPL),Transport_A
751,2010,0.2,249100074,CC du Pays de Limours (CCPL),Production_Energie
752,2010,13.999999999999998,249100157,CC des Deux Vallées,Agriculture
753,2010,32.8,249100157,CC des Deux Vallées,Residentiel
754,2010,9.999999999999998,249100157,CC des Deux Vallées,Industrie
755,2010,3.4,249100157,CC des Deux Vallées,Tertiaire
756,2010,86.80000000000001,249100157,CC des Deux Vallées,Totale
757,2010,26.600000000000005,249100157,CC des Deux Vallées,Transport_R
758,2010,0.0,249100157,CC des Deux Vallées,Transport_A
759,2010,0.1,249100157,CC des Deux Vallées,Production_Energie
760,2010,12.8,249100546,CC du Val d'Essonne (CCVE),Agriculture
761,2010,86.40000000000002,249100546,CC du Val d'Essonne (CCVE),Residentiel
762,2010,6.7,249100546,CC du Val d'Essonne (CCVE),Industrie
763,2010,20.9,249100546,CC du Val d'Essonne (CCVE),Tertiaire
764,2010,447.59999999999997,249100546,CC du Val d'Essonne (CCVE),Totale
765,2010,115.79999999999998,249100546,CC du Val d'Essonne (CCVE),Transport_R
766,2010,0.0,249100546,CC du Val d'Essonne (CCVE),Transport_A
767,2010,1.0,249100546,CC du Val d'Essonne (CCVE),Production_Energie
768,2010,7.100000000000001,249100553,CC Entre Juine et Renarde (CCEJR),Agriculture
769,2010,42.4,249100553,CC Entre Juine et Renarde (CCEJR),Residentiel
770,2010,9.700000000000001,249100553,CC Entre Juine et Renarde (CCEJR),Industrie
771,2010,14.999999999999996,249100553,CC Entre Juine et Renarde (CCEJR),Tertiaire
772,2010,123.5,249100553,CC Entre Juine et Renarde (CCEJR),Totale
773,2010,49.29999999999999,249100553,CC Entre Juine et Renarde (CCEJR),Transport_R
774,2010,0.0,249100553,CC Entre Juine et Renarde (CCEJR),Transport_A
775,2010,0.30000000000000004,249100553,CC Entre Juine et Renarde (CCEJR),Production_Energie
776,2010,8.5,249100595,CC Le Dourdannais en Hurepoix (CCDH),Agriculture
777,2010,40.4,249100595,CC Le Dourdannais en Hurepoix (CCDH),Residentiel
778,2010,2.9000000000000004,249100595,CC Le Dourdannais en Hurepoix (CCDH),Industrie
779,2010,13.0,249100595,CC Le Dourdannais en Hurepoix (CCDH),Tertiaire
780,2010,104.70000000000002,249100595,CC Le Dourdannais en Hurepoix (CCDH),Totale
781,2010,39.3,249100595,CC Le Dourdannais en Hurepoix (CCDH),Transport_R
782,2010,0.0,249100595,CC Le Dourdannais en Hurepoix (CCDH),Transport_A
783,2010,0.4,249100595,CC Le Dourdannais en Hurepoix (CCDH),Production_Energie
784,2010,25.599999999999998,200035970,CC Vexin Centre,Agriculture
785,2010,35.3,200035970,CC Vexin Centre,Residentiel
786,2010,14.7,200035970,CC Vexin Centre,Industrie
787,2010,3.6000000000000005,200035970,CC Vexin Centre,Tertiaire
788,2010,154.00000000000003,200035970,CC Vexin Centre,Totale
789,2010,74.2,200035970,CC Vexin Centre,Transport_R
790,2010,0.0,200035970,CC Vexin Centre,Transport_A
791,2010,0.1,200035970,CC Vexin Centre,Production_Energie
792,2010,3.0,200056380,CA Plaine Vallée,Agriculture
793,2010,267.9,200056380,CA Plaine Vallée,Residentiel
794,2010,9.399999999999999,200056380,CA Plaine Vallée,Industrie
795,2010,48.4,200056380,CA Plaine Vallée,Tertiaire
796,2010,455.8,200056380,CA Plaine Vallée,Totale
797,2010,102.60000000000001,200056380,CA Plaine Vallée,Transport_R
798,2010,25.0,200056380,CA Plaine Vallée,Transport_A
799,2010,3.3000000000000003,200056380,CA Plaine Vallée,Production_Energie
800,2010,6.1,200058485,CA Val Parisis,Agriculture
801,2010,379.2,200058485,CA Val Parisis,Residentiel
802,2010,83.0,200058485,CA Val Parisis,Industrie
803,2010,85.79999999999998,200058485,CA Val Parisis,Tertiaire
804,2010,862.0000000000001,200058485,CA Val Parisis,Totale
805,2010,307.7,200058485,CA Val Parisis,Transport_R
806,2010,0.0,200058485,CA Val Parisis,Transport_A
807,2010,5.1000000000000005,200058485,CA Val Parisis,Production_Energie
808,2010,8.5,200073013,CC Carnelle Pays-De-France,Agriculture
809,2010,49.7,200073013,CC Carnelle Pays-De-France,Residentiel
810,2010,2.1,200073013,CC Carnelle Pays-De-France,Industrie
811,2010,9.500000000000002,200073013,CC Carnelle Pays-De-France,Tertiaire
812,2010,127.09999999999998,200073013,CC Carnelle Pays-De-France,Totale
813,2010,56.90000000000001,200073013,CC Carnelle Pays-De-France,Transport_R
814,2010,0.0,200073013,CC Carnelle Pays-De-France,Transport_A
815,2010,0.4,200073013,CC Carnelle Pays-De-France,Production_Energie
816,2010,12.3,249500430,CC Sausseron Impressionnistes,Agriculture
817,2010,33.6,249500430,CC Sausseron Impressionnistes,Residentiel
818,2010,1.2000000000000002,249500430,CC Sausseron Impressionnistes,Industrie
819,2010,5.199999999999999,249500430,CC Sausseron Impressionnistes,Tertiaire
820,2010,67.60000000000001,249500430,CC Sausseron Impressionnistes,Totale
821,2010,15.399999999999999,249500430,CC Sausseron Impressionnistes,Transport_R
822,2010,0.0,249500430,CC Sausseron Impressionnistes,Transport_A
823,2010,0.2,249500430,CC Sausseron Impressionnistes,Production_Energie
824,2010,2.3,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Agriculture
825,2010,60.79999999999999,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Residentiel
826,2010,20.5,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Industrie
827,2010,8.799999999999999,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Tertiaire
828,2010,213.5,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Totale
829,2010,121.10000000000001,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Transport_R
830,2010,0.0,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Transport_A
831,2010,0.7,249500455,CC de la Vallée de l'Oise et des Trois Forêts,Production_Energie
832,2010,2.9000000000000004,249500489,CC du Haut Val d'Oise,Agriculture
833,2010,44.9,249500489,CC du Haut Val d'Oise,Residentiel
834,2010,11.6,249500489,CC du Haut Val d'Oise,Industrie
835,2010,14.3,249500489,CC du Haut Val d'Oise,Tertiaire
836,2010,110.6,249500489,CC du Haut Val d'Oise,Totale
837,2010,36.800000000000004,249500489,CC du Haut Val d'Oise,Transport_R
838,2010,0.0,249500489,CC du Haut Val d'Oise,Transport_A
839,2010,0.6000000000000001,249500489,CC du Haut Val d'Oise,Production_Energie
840,2010,17.299999999999997,249500513,CC du Vexin-Val de Seine,Agriculture
841,2010,23.799999999999997,249500513,CC du Vexin-Val de Seine,Residentiel
842,2010,2.0999999999999996,249500513,CC du Vexin-Val de Seine,Industrie
843,2010,4.9,249500513,CC du Vexin-Val de Seine,Tertiaire
844,2010,89.9,249500513,CC du Vexin-Val de Seine,Totale
845,2010,40.40000000000001,249500513,CC du Vexin-Val de Seine,Transport_R
846,2010,1.0,249500513,CC du Vexin-Val de Seine,Transport_A
847,2010,0.1,249500513,CC du Vexin-Val de Seine,Production_Energie
848,2012,16.399999999999995,200054781,Métropole du Grand Paris,Agriculture
849,2012,8437.299999999996,200054781,Métropole du Grand Paris,Residentiel
850,2012,2008.9999999999984,200054781,Métropole du Grand Paris,Industrie
851,2012,3667.4000000000005,200054781,Métropole du Grand Paris,Tertiaire
852,2012,19210.999999999993,200054781,Métropole du Grand Paris,Totale
853,2012,4707.0999999999985,200054781,Métropole du Grand Paris,Transport_R
854,2012,372.8,200054781,Métropole du Grand Paris,Transport_A
855,2012,109.60000000000002,200054781,Métropole du Grand Paris,Production_Energie
856,2012,4.0,200023125,CC Les Portes Briardes entre Villes et Forêts,Agriculture
857,2012,58.800000000000004,200023125,CC Les Portes Briardes entre Villes et Forêts,Residentiel
858,2012,15.299999999999999,200023125,CC Les Portes Briardes entre Villes et Forêts,Industrie
859,2012,11.2,200023125,CC Les Portes Briardes entre Villes et Forêts,Tertiaire
860,2012,149.7,200023125,CC Les Portes Briardes entre Villes et Forêts,Totale
861,2012,60.3,200023125,CC Les Portes Briardes entre Villes et Forêts,Transport_R
862,2012,0.0,200023125,CC Les Portes Briardes entre Villes et Forêts,Transport_A
863,2012,0.8999999999999999,200023125,CC Les Portes Briardes entre Villes et Forêts,Production_Energie
864,2012,14.299999999999997,200023240,CC Pays de Nemours,Agriculture
865,2012,42.5,200023240,CC Pays de Nemours,Residentiel
866,2012,85.9,200023240,CC Pays de Nemours,Industrie
867,2012,13.6,200023240,CC Pays de Nemours,Tertiaire
868,2012,231.49999999999997,200023240,CC Pays de Nemours,Totale
869,2012,75.1,200023240,CC Pays de Nemours,Transport_R
870,2012,0.0,200023240,CC Pays de Nemours,Transport_A
871,2012,1.0,200023240,CC Pays de Nemours,Production_Energie
872,2012,34.199999999999996,200023919,CC Gâtinais Val de Loing,Agriculture
873,2012,24.899999999999995,200023919,CC Gâtinais Val de Loing,Residentiel
874,2012,0.7,200023919,CC Gâtinais Val de Loing,Industrie
875,2012,2.4000000000000004,200023919,CC Gâtinais Val de Loing,Tertiaire
876,2012,123.90000000000002,200023919,CC Gâtinais Val de Loing,Totale
877,2012,61.4,200023919,CC Gâtinais Val de Loing,Transport_R
878,2012,0.0,200023919,CC Gâtinais Val de Loing,Transport_A
879,2012,0.3,200023919,CC Gâtinais Val de Loing,Production_Energie
880,2012,14.500000000000004,200033090,CC Plaines et Monts de France,Agriculture
881,2012,25.099999999999998,200033090,CC Plaines et Monts de France,Residentiel
882,2012,21.000000000000004,200033090,CC Plaines et Monts de France,Industrie
883,2012,4.3,200033090,CC Plaines et Monts de France,Tertiaire
884,2012,212.39999999999998,200033090,CC Plaines et Monts de France,Totale
885,2012,70.8,200033090,CC Plaines et Monts de France,Transport_R
886,2012,76.5,200033090,CC Plaines et Monts de France,Transport_A
887,2012,0.2,200033090,CC Plaines et Monts de France,Production_Energie
888,2012,65.39999999999998,200037133,CC du Provinois,Agriculture
889,2012,44.10000000000001,200037133,CC du Provinois,Residentiel
890,2012,7.899999999999999,200037133,CC du Provinois,Industrie
891,2012,9.7,200037133,CC du Provinois,Tertiaire
892,2012,195.40000000000003,200037133,CC du Provinois,Totale
893,2012,67.6,200037133,CC du Provinois,Transport_R
894,2012,0.0,200037133,CC du Provinois,Transport_A
895,2012,0.3,200037133,CC du Provinois,Production_Energie
896,2012,32.9,200040251,CC Bassée-Montois,Agriculture
897,2012,30.899999999999995,200040251,CC Bassée-Montois,Residentiel
898,2012,9.799999999999995,200040251,CC Bassée-Montois,Industrie
899,2012,3.4000000000000004,200040251,CC Bassée-Montois,Tertiaire
900,2012,95.79999999999998,200040251,CC Bassée-Montois,Totale
901,2012,18.300000000000004,200040251,CC Bassée-Montois,Transport_R
902,2012,0.0,200040251,CC Bassée-Montois,Transport_A
903,2012,0.0,200040251,CC Bassée-Montois,Production_Energie
904,2012,27.400000000000002,200055655,CA Roissy Pays de France,Agriculture
905,2012,354.30000000000007,200055655,CA Roissy Pays de France,Residentiel
906,2012,245.9,200055655,CA Roissy Pays de France,Industrie
907,2012,174.4,200055655,CA Roissy Pays de France,Tertiaire
908,2012,2162.1000000000004,200055655,CA Roissy Pays de France,Totale
909,2012,539.2999999999998,200055655,CA Roissy Pays de France,Transport_R
910,2012,820.4999999999999,200055655,CA Roissy Pays de France,Transport_A
911,2012,3.7,200055655,CA Roissy Pays de France,Production_Energie
912,2012,0.7,200057958,CA Paris - Vallée de la Marne,Agriculture
913,2012,246.2,200057958,CA Paris - Vallée de la Marne,Residentiel
914,2012,51.49999999999999,200057958,CA Paris - Vallée de la Marne,Industrie
915,2012,92.8,200057958,CA Paris - Vallée de la Marne,Tertiaire
916,2012,664.3999999999999,200057958,CA Paris - Vallée de la Marne,Totale
917,2012,270.8,200057958,CA Paris - Vallée de la Marne,Transport_R
918,2012,2.4000000000000004,200057958,CA Paris - Vallée de la Marne,Transport_A
919,2012,3.6,200057958,CA Paris - Vallée de la Marne,Production_Energie
920,2012,5.999999999999999,200059228,CA Grand Paris Sud Seine Essonne Sénart,Agriculture
921,2012,366.99999999999994,200059228,CA Grand Paris Sud Seine Essonne Sénart,Residentiel
922,2012,169.5,200059228,CA Grand Paris Sud Seine Essonne Sénart,Industrie
923,2012,169.1,200059228,CA Grand Paris Sud Seine Essonne Sénart,Tertiaire
924,2012,1365.1,200059228,CA Grand Paris Sud Seine Essonne Sénart,Totale
925,2012,653.2999999999998,200059228,CA Grand Paris Sud Seine Essonne Sénart,Transport_R
926,2012,0.0,200059228,CA Grand Paris Sud Seine Essonne Sénart,Transport_A
927,2012,4.699999999999999,200059228,CA Grand Paris Sud Seine Essonne Sénart,Production_Energie
928,2012,29.50000000000001,200070779,CC Brie des Rivières et Châteaux,Agriculture
929,2012,48.8,200070779,CC Brie des Rivières et Châteaux,Residentiel
930,2012,10.499999999999996,200070779,CC Brie des Rivières et Châteaux,Industrie
931,2012,4.1,200070779,CC Brie des Rivières et Châteaux,Tertiaire
932,2012,265.8,200070779,CC Brie des Rivières et Châteaux,Totale
933,2012,172.20000000000002,200070779,CC Brie des Rivières et Châteaux,Transport_R
934,2012,0.3,200070779,CC Brie des Rivières et Châteaux,Transport_A
935,2012,0.1,200070779,CC Brie des Rivières et Châteaux,Production_Energie
936,2012,12.499999999999998,200072130,CA du Pays de Meaux,Agriculture
937,2012,105.39999999999999,200072130,CA du Pays de Meaux,Residentiel
938,2012,190.29999999999998,200072130,CA du Pays de Meaux,Industrie
939,2012,41.20000000000002,200072130,CA du Pays de Meaux,Tertiaire
940,2012,486.59999999999997,200072130,CA du Pays de Meaux,Totale
941,2012,114.50000000000003,200072130,CA du Pays de Meaux,Transport_R
942,2012,13.299999999999997,200072130,CA du Pays de Meaux,Transport_A
943,2012,0.6,200072130,CA du Pays de Meaux,Production_Energie
944,2012,18.400000000000002,200072346,CA du Pays de Fontainebleau,Agriculture
945,2012,125.8,200072346,CA du Pays de Fontainebleau,Residentiel
946,2012,12.799999999999999,200072346,CA du Pays de Fontainebleau,Industrie
947,2012,30.6,200072346,CA du Pays de Fontainebleau,Tertiaire
948,2012,418.7,200072346,CA du Pays de Fontainebleau,Totale
949,2012,229.60000000000005,200072346,CA du Pays de Fontainebleau,Transport_R
950,2012,2.1,200072346,CA du Pays de Fontainebleau,Transport_A
951,2012,1.7000000000000002,200072346,CA du Pays de Fontainebleau,Production_Energie
952,2012,50.89999999999999,200072544,CC des Deux Morin,Agriculture
953,2012,32.900000000000006,200072544,CC des Deux Morin,Residentiel
954,2012,21.500000000000007,200072544,CC des Deux Morin,Industrie
955,2012,2.6000000000000005,200072544,CC des Deux Morin,Tertiaire
956,2012,129.39999999999998,200072544,CC des Deux Morin,Totale
957,2012,20.9,200072544,CC des Deux Morin,Transport_R
958,2012,0.0,200072544,CC des Deux Morin,Transport_A
959,2012,0.1,200072544,CC des Deux Morin,Production_Energie
960,2012,28.300000000000004,200072874,CC Val Briard,Agriculture
961,2012,33.900000000000006,200072874,CC Val Briard,Residentiel
962,2012,3.7000000000000006,200072874,CC Val Briard,Industrie
963,2012,9.3,200072874,CC Val Briard,Tertiaire
964,2012,157.8,200072874,CC Val Briard,Totale
965,2012,82.0,200072874,CC Val Briard,Transport_R
966,2012,0.0,200072874,CC Val Briard,Transport_A
967,2012,0.2,200072874,CC Val Briard,Production_Energie
968,2012,49.6,200077055,CA Coulommiers Pays de Brie,Agriculture
969,2012,91.5,200077055,CA Coulommiers Pays de Brie,Residentiel
970,2012,13.999999999999993,200077055,CA Coulommiers Pays de Brie,Industrie
971,2012,17.299999999999994,200077055,CA Coulommiers Pays de Brie,Tertiaire
972,2012,262.4,200077055,CA Coulommiers Pays de Brie,Totale
973,2012,89.39999999999999,200077055,CA Coulommiers Pays de Brie,Transport_R
974,2012,0.1,200077055,CA Coulommiers Pays de Brie,Transport_A
975,2012,0.5,200077055,CA Coulommiers Pays de Brie,Production_Energie
976,2012,13.8,247700032,CC Moret Seine et Loing,Agriculture
977,2012,51.899999999999984,247700032,CC Moret Seine et Loing,Residentiel
978,2012,6.699999999999998,247700032,CC Moret Seine et Loing,Industrie
979,2012,6.8999999999999995,247700032,CC Moret Seine et Loing,Tertiaire
980,2012,119.9,247700032,CC Moret Seine et Loing,Totale
981,2012,38.7,247700032,CC Moret Seine et Loing,Transport_R
982,2012,1.6,247700032,CC Moret Seine et Loing,Transport_A
983,2012,0.4,247700032,CC Moret Seine et Loing,Production_Energie
984,2012,10.000000000000002,247700057,CA Melun Val de Seine,Agriculture
985,2012,159.09999999999997,247700057,CA Melun Val de Seine,Residentiel
986,2012,82.10000000000001,247700057,CA Melun Val de Seine,Industrie
987,2012,63.099999999999994,247700057,CA Melun Val de Seine,Tertiaire
988,2012,611.5000000000001,247700057,CA Melun Val de Seine,Totale
989,2012,296.20000000000005,247700057,CA Melun Val de Seine,Transport_R
990,2012,0.7,247700057,CA Melun Val de Seine,Transport_A
991,2012,0.7,247700057,CA Melun Val de Seine,Production_Energie
992,2012,20.999999999999996,247700065,CC du Pays de l'Ourcq,Agriculture
993,2012,21.2,247700065,CC du Pays de l'Ourcq,Residentiel
994,2012,3.6,247700065,CC du Pays de l'Ourcq,Industrie
995,2012,3.0,247700065,CC du Pays de l'Ourcq,Tertiaire
996,2012,78.49999999999999,247700065,CC du Pays de l'Ourcq,Totale
997,2012,28.899999999999995,247700065,CC du Pays de l'Ourcq,Transport_R
998,2012,0.1,247700065,CC du Pays de l'Ourcq,Transport_A
999,2012,0.1,247700065,CC du Pays de l'Ourcq,Production_Energie
1000,2012,20.6,247700107,CC Pays de Montereau,Agriculture
1001,2012,44.49999999999999,247700107,CC Pays de Montereau,Residentiel
1002,2012,240.89999999999998,247700107,CC Pays de Montereau,Industrie
1003,2012,13.8,247700107,CC Pays de Montereau,Tertiaire
1004,2012,411.6,247700107,CC Pays de Montereau,Totale
1005,2012,89.6,247700107,CC Pays de Montereau,Transport_R
1006,2012,1.5,247700107,CC Pays de Montereau,Transport_A
1007,2012,0.1,247700107,CC Pays de Montereau,Production_Energie
1008,2012,1.6,247700339,CA Val d'Europe Agglomération,Agriculture
1009,2012,34.599999999999994,247700339,CA Val d'Europe Agglomération,Residentiel
1010,2012,2.9000000000000004,247700339,CA Val d'Europe Agglomération,Industrie
1011,2012,66.7,247700339,CA Val d'Europe Agglomération,Tertiaire
1012,2012,193.5,247700339,CA Val d'Europe Agglomération,Totale
1013,2012,87.7,247700339,CA Val d'Europe Agglomération,Transport_R
1014,2012,0.0,247700339,CA Val d'Europe Agglomération,Transport_A
1015,2012,0.6,247700339,CA Val d'Europe Agglomération,Production_Energie
1016,2012,12.099999999999996,247700438,CC Pays Créçois,Agriculture
1017,2012,48.49999999999999,247700438,CC Pays Créçois,Residentiel
1018,2012,3.0,247700438,CC Pays Créçois,Industrie
1019,2012,5.0,247700438,CC Pays Créçois,Tertiaire
1020,2012,178.0,247700438,CC Pays Créçois,Totale
1021,2012,108.59999999999998,247700438,CC Pays Créçois,Transport_R
1022,2012,0.0,247700438,CC Pays Créçois,Transport_A
1023,2012,0.4,247700438,CC Pays Créçois,Production_Energie
1024,2012,2.3000000000000003,247700594,CA Marne et Gondoire,Agriculture
1025,2012,116.59999999999998,247700594,CA Marne et Gondoire,Residentiel
1026,2012,30.7,247700594,CA Marne et Gondoire,Industrie
1027,2012,48.5,247700594,CA Marne et Gondoire,Tertiaire
1028,2012,408.20000000000005,247700594,CA Marne et Gondoire,Totale
1029,2012,209.5,247700594,CA Marne et Gondoire,Transport_R
1030,2012,0.0,247700594,CA Marne et Gondoire,Transport_A
1031,2012,1.6,247700594,CA Marne et Gondoire,Production_Energie
1032,2012,3.6,247700644,CC l'Orée de la Brie,Agriculture
1033,2012,34.5,247700644,CC l'Orée de la Brie,Residentiel
1034,2012,4.3,247700644,CC l'Orée de la Brie,Industrie
1035,2012,11.799999999999999,247700644,CC l'Orée de la Brie,Tertiaire
1036,2012,121.1,247700644,CC l'Orée de la Brie,Totale
1037,2012,66.89999999999999,247700644,CC l'Orée de la Brie,Transport_R
1038,2012,0.0,247700644,CC l'Orée de la Brie,Transport_A
1039,2012,0.6,247700644,CC l'Orée de la Brie,Production_Energie
1040,2012,28.300000000000004,247700701,CC Brie Nangissienne,Agriculture
1041,2012,31.900000000000002,247700701,CC Brie Nangissienne,Residentiel
1042,2012,827.5,247700701,CC Brie Nangissienne,Industrie
1043,2012,9.5,247700701,CC Brie Nangissienne,Tertiaire
1044,2012,933.3000000000001,247700701,CC Brie Nangissienne,Totale
1045,2012,35.900000000000006,247700701,CC Brie Nangissienne,Transport_R
1046,2012,0.0,247700701,CC Brie Nangissienne,Transport_A
1047,2012,0.5,247700701,CC Brie Nangissienne,Production_Energie
1048,2012,4.2,200033173,CC de la Haute Vallée de Chevreuse,Agriculture
1049,2012,41.699999999999996,200033173,CC de la Haute Vallée de Chevreuse,Residentiel
1050,2012,1.5,200033173,CC de la Haute Vallée de Chevreuse,Industrie
1051,2012,8.0,200033173,CC de la Haute Vallée de Chevreuse,Tertiaire
1052,2012,83.10000000000001,200033173,CC de la Haute Vallée de Chevreuse,Totale
1053,2012,27.699999999999996,200033173,CC de la Haute Vallée de Chevreuse,Transport_R
1054,2012,0.0,200033173,CC de la Haute Vallée de Chevreuse,Transport_A
1055,2012,0.5,200033173,CC de la Haute Vallée de Chevreuse,Production_Energie
1056,2012,9.0,200034130,CC Gally Mauldre,Agriculture
1057,2012,40.2,200034130,CC Gally Mauldre,Residentiel
1058,2012,1.5,200034130,CC Gally Mauldre,Industrie
1059,2012,2.7,200034130,CC Gally Mauldre,Tertiaire
1060,2012,108.20000000000002,200034130,CC Gally Mauldre,Totale
1061,2012,54.8,200034130,CC Gally Mauldre,Transport_R
1062,2012,0.0,200034130,CC Gally Mauldre,Transport_A
1063,2012,0.30000000000000004,200034130,CC Gally Mauldre,Production_Energie
1064,2012,3.3,200058519,CA Saint-Germain Boucles de Seine,Agriculture
1065,2012,467.2,200058519,CA Saint-Germain Boucles de Seine,Residentiel
1066,2012,33.7,200058519,CA Saint-Germain Boucles de Seine,Industrie
1067,2012,117.1,200058519,CA Saint-Germain Boucles de Seine,Tertiaire
1068,2012,1122.3999999999999,200058519,CA Saint-Germain Boucles de Seine,Totale
1069,2012,500.59999999999997,200058519,CA Saint-Germain Boucles de Seine,Transport_R
1070,2012,0.5,200058519,CA Saint-Germain Boucles de Seine,Transport_A
1071,2012,5.6000000000000005,200058519,CA Saint-Germain Boucles de Seine,Production_Energie
1072,2012,4.3999999999999995,200058782,CA de Saint-Quentin-en-Yvelines,Agriculture
1073,2012,252.89999999999998,200058782,CA de Saint-Quentin-en-Yvelines,Residentiel
1074,2012,70.89999999999999,200058782,CA de Saint-Quentin-en-Yvelines,Industrie
1075,2012,113.2,200058782,CA de Saint-Quentin-en-Yvelines,Tertiaire
1076,2012,718.7,200058782,CA de Saint-Quentin-en-Yvelines,Totale
1077,2012,277.1,200058782,CA de Saint-Quentin-en-Yvelines,Transport_R
1078,2012,0.0,200058782,CA de Saint-Quentin-en-Yvelines,Transport_A
1079,2012,4.7,200058782,CA de Saint-Quentin-en-Yvelines,Production_Energie
1080,2012,26.400000000000013,200059889,CU Grand Paris Seine et Oise,Agriculture
1081,2012,468.9999999999999,200059889,CU Grand Paris Seine et Oise,Residentiel
1082,2012,241.79999999999995,200059889,CU Grand Paris Seine et Oise,Industrie
1083,2012,147.40000000000006,200059889,CU Grand Paris Seine et Oise,Tertiaire
1084,2012,1584.5000000000005,200059889,CU Grand Paris Seine et Oise,Totale
1085,2012,695.0999999999999,200059889,CU Grand Paris Seine et Oise,Transport_R
1086,2012,2.9000000000000004,200059889,CU Grand Paris Seine et Oise,Transport_A
1087,2012,5.699999999999999,200059889,CU Grand Paris Seine et Oise,Production_Energie
1088,2012,13.399999999999999,200071074,CC Les Portes de l'Ile de France,Agriculture
1089,2012,28.4,200071074,CC Les Portes de l'Ile de France,Residentiel
1090,2012,49.400000000000006,200071074,CC Les Portes de l'Ile de France,Industrie
1091,2012,2.8000000000000003,200071074,CC Les Portes de l'Ile de France,Tertiaire
1092,2012,173.00000000000003,200071074,CC Les Portes de l'Ile de France,Totale
1093,2012,73.4,200071074,CC Les Portes de l'Ile de France,Transport_R
1094,2012,5.2,200071074,CC Les Portes de l'Ile de France,Transport_A
1095,2012,0.30000000000000004,200071074,CC Les Portes de l'Ile de France,Production_Energie
1096,2012,39.000000000000014,200073344,CA Rambouillet Territoires,Agriculture
1097,2012,106.50000000000001,200073344,CA Rambouillet Territoires,Residentiel
1098,2012,12.799999999999997,200073344,CA Rambouillet Territoires,Industrie
1099,2012,25.599999999999998,200073344,CA Rambouillet Territoires,Tertiaire
1100,2012,467.69999999999993,200073344,CA Rambouillet Territoires,Totale
1101,2012,283.3,200073344,CA Rambouillet Territoires,Transport_R
1102,2012,0.0,200073344,CA Rambouillet Territoires,Transport_A
1103,2012,1.0,200073344,CA Rambouillet Territoires,Production_Energie
1104,2012,19.700000000000003,247800550,CC du Pays Houdanais (C.C.P.H.),Agriculture
1105,2012,37.50000000000001,247800550,CC du Pays Houdanais (C.C.P.H.),Residentiel
1106,2012,3.0,247800550,CC du Pays Houdanais (C.C.P.H.),Industrie
1107,2012,5.5,247800550,CC du Pays Houdanais (C.C.P.H.),Tertiaire
1108,2012,108.70000000000002,247800550,CC du Pays Houdanais (C.C.P.H.),Totale
1109,2012,42.60000000000001,247800550,CC du Pays Houdanais (C.C.P.H.),Transport_R
1110,2012,0.0,247800550,CC du Pays Houdanais (C.C.P.H.),Transport_A
1111,2012,0.2,247800550,CC du Pays Houdanais (C.C.P.H.),Production_Energie
1112,2012,3.7,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Agriculture
1113,2012,379.8,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Residentiel
1114,2012,169.0,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Industrie
1115,2012,159.0,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Tertiaire
1116,2012,1221.6000000000001,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Totale
1117,2012,509.7,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Transport_R
1118,2012,0.1,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Transport_A
1119,2012,2.3000000000000003,247800584,CA Versailles Grand Parc (C.A.V.G.P.),Production_Energie
1120,2012,18.899999999999995,247800618,CC Coeur d'Yvelines,Agriculture
1121,2012,72.2,247800618,CC Coeur d'Yvelines,Residentiel
1122,2012,4.2,247800618,CC Coeur d'Yvelines,Industrie
1123,2012,13.899999999999997,247800618,CC Coeur d'Yvelines,Tertiaire
1124,2012,249.20000000000002,247800618,CC Coeur d'Yvelines,Totale
1125,2012,139.90000000000003,247800618,CC Coeur d'Yvelines,Transport_R
1126,2012,0.0,247800618,CC Coeur d'Yvelines,Transport_A
1127,2012,0.4,247800618,CC Coeur d'Yvelines,Production_Energie
1128,2012,4.1,249500109,CA de Cergy-Pontoise,Agriculture
1129,2012,213.79999999999995,249500109,CA de Cergy-Pontoise,Residentiel
1130,2012,62.5,249500109,CA de Cergy-Pontoise,Industrie
